"OrphaCode","Name","DisorderGroup","gene_count","onset_count","inheritance_count","avg_prevalence"
435804,Short stature-advanced bone age-early-onset osteoarthritis syndrome,Disorder,1,1,1,1.5
435808,OBSOLETE: ACAN-related skeletal dysplasia,Group of disorders,0,0,0,
435819,Autosomal dominant Charcot-Marie-Tooth disease type 2 due to TFG mutation,Disorder,1,1,1,1.0
435845,Lethal neonatal spasticity-epileptic encephalopathy syndrome,Disorder,1,1,1,4.0
435930,Colobomatous optic disc-macular atrophy-chorioretinopathy syndrome,Disorder,1,1,1,1.5
435934,COG2-CDG,Disorder,1,1,1,0.5
435938,X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome,Disorder,1,1,1,1.5
435953,Progeroid features-hepatocellular carcinoma predisposition syndrome,Disorder,1,1,1,1.5
435988,Chronic atrial and intestinal dysrhythmia syndrome,Disorder,1,1,1,8.5
435998,Autosomal recessive intermediate Charcot-Marie-Tooth disease type D,Disorder,1,1,1,2.0
436003,Contractures-developmental delay-Pierre Robin syndrome,Disorder,0,1,1,3.0
436141,HIDEA syndrome,Disorder,1,1,1,3.0
436144,Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome,Disorder,1,1,1,7.5
436151,Intellectual disability-expressive aphasia-facial dysmorphism syndrome,Disorder,1,0,0,
436159,Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsuffiency,Disorder,1,1,1,8.5
436166,Periodic fever-infantile enterocolitis-autoinflammatory syndrome,Disorder,1,1,1,2.0
436169,Thrombomodulin-related bleeding disorder,Disorder,1,1,1,7.5
436174,Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome,Disorder,1,1,1,1.5
436182,Microcephalic primordial dwarfism-insulin resistance syndrome,Disorder,2,1,1,1.0
436242,Hereditary atrial tachyarrhythmia-infra-Hisian cardiac conduction disease,Disorder,1,1,1,3.5
436245,Retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome,Disorder,1,1,1,1.5
436252,Combined immunodeficiency-multiple intestinal atresia,Disorder,2,1,1,
436271,Non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy,Disorder,1,1,1,
436274,Pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa,Disorder,1,1,1,6.5
437552,Autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity,Disorder,1,1,1,1.5
437572,OBSOLETE: MYH7-related late-onset scapuloperoneal muscular dystrophy,Disorder,0,0,0,
438072,Disorder of keton body transport,Group of disorders,0,0,0,
438075,Ketoacidosis due to monocarboxylate transporter-1 deficiency,Disorder,1,1,1,4.5
438114,RARS-related autosomal recessive hypomyelinating leukodystrophy,Disorder,1,1,1,2.0
438117,Steel syndrome,Disorder,1,1,1,20.0
438134,PCNA-related progressive neurodegenerative photosensitivity syndrome,Disorder,1,1,1,2.0
438159,STAT3-related early-onset multisystem autoimmune disease,Disorder,1,1,1,9.5
438178,Fatty acyl-CoA reductase 1 deficiency,Disorder,1,1,1,1.5
438207,Severe autosomal recessive macrothrombocytopenia,Disorder,2,1,1,1.0
438213,PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome,Disorder,0,1,1,12.0
438216,PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation,Subtype of disorder,1,1,1,12.0
438266,Progressive encephalomyelitis with rigidity and myoclonus,Subtype of disorder,0,1,1,0.0
438274,GCGR-related hyperglucagonemia,Disorder,1,1,1,4.0
438279,Human infection by orthopoxvirus,Disorder,0,1,1,0.0
439167,Placental insufficiency,Disorder,0,1,1,33.0
439175,Pediatric arterial ischemic stroke,Disorder,0,1,1,
439196,Zinc-responsive necrolytic acral erythema,Disorder,0,1,1,0.0
439202,Non-recovering obstetric brachial plexus lesion,Disorder,0,1,1,
439212,Early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome,Disorder,1,1,1,6.5
439218,KCNQ2-related developmental and epileptic encephalopathy,Disorder,1,1,1,5.5
439224,ALECT2 amyloidosis,Disorder,0,1,1,
439232,AApoAIV amyloidosis,Disorder,0,1,1,1.0
439246,ABeta2M amyloidosis,Group of disorders,0,1,1,
439254,ITM2B amyloidosis,Disorder,0,1,1,1.0
439729,Cutaneous polyarteritis nodosa,Subtype of disorder,0,1,1,
439737,Primary polyarteritis nodosa,Subtype of disorder,0,1,1,
439746,Secondary polyarteritis nodosa,Subtype of disorder,0,1,1,
439755,Single-organ polyarteritis nodosa,Subtype of disorder,0,1,1,
439762,Systemic polyarteritis nodosa,Subtype of disorder,0,1,1,
439822,PDE4D haploinsufficiency syndrome,Disorder,1,1,1,3.5
439849,Autosomal recessive severe congenital neutropenia,Group of disorders,0,1,1,
439854,Fatal congenital hypertrophic cardiomyopathy due to glycogen storage disease,Disorder,1,1,1,5.0
439881,Plastic bronchitis,Disorder,0,1,1,0.0
439897,Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome,Disorder,1,1,1,1.0
440221,Congenital oculomotor nerve palsy,Disorder,0,1,1,
440233,Congenital abducens nerve palsy,Disorder,0,1,1,
440354,Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome,Disorder,1,1,1,0.5
440368,Necrotizing soft tissue infection,Disorder,0,1,1,
440392,Interstitial lung disease due to SP-C deficiency,Disorder,1,1,1,10.5
440402,Interstitial lung disease due to ABCA3 deficiency,Disorder,1,1,1,9.5
440427,Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency,Disorder,1,1,1,13.0
440437,Familial colorectal cancer Type X,Disorder,10,1,1,
440701,Disorders of pentose/polyol metabolism,Group of disorders,0,0,0,
440706,Ribose-5-P isomerase deficiency,Disorder,1,1,1,0.5
440713,Isolated sedoheptulokinase deficiency,Disorder,1,1,1,1.0
440724,OBSOLETE: Extensive peripapillary myelinated nerve fibers,Disorder,0,0,0,
440727,Combined hamartoma of the retina and retinal pigment epithelium,Disorder,0,1,1,60.0
440731,L-ferritin deficiency,Disorder,1,1,1,1.0
440987,Isolated agenesis of gallbladder,Disorder,0,1,1,25.0
441344,"OBSOLETE: Autosomal recessive optic atrophy, OPA9 type",Subtype of disorder,0,0,0,
441434,Syndromic hereditary optic neuropathy,Group of disorders,0,0,0,
441447,Early-onset posterior subcapsular cataract,Subtype of disorder,5,1,1,
441452,Early-onset lamellar cataract,Subtype of disorder,11,1,1,
442582,AH amyloidosis,Disorder,0,1,1,6.0
442835,Non-specific early-onset epileptic encephalopathy,Disorder,53,1,1,0.0
443057,Sporadic porphyria cutanea tarda,Subtype of disorder,1,1,1,
443062,Familial porphyria cutanea tarda,Subtype of disorder,2,1,1,
443070,Hemicrania continua,Disorder,0,1,1,
443073,Charcot-Marie-Tooth disease type 2S,Disorder,1,1,1,17.5
443079,Central serous chorioretinopathy,Disorder,0,1,1,
443084,Baroreflex failure,Disorder,0,1,1,0.0
443087,"46,XY difference of sex development due to testicular 17,20-desmolase deficiency",Disorder,2,1,1,1.0
443090,"46,XY difference of sexual development due to dihydrotestosterone backdoor pathway biosynthesis defect",Group of disorders,0,0,0,
443095,Hyperinsulinemic hypoglycaemia,Group of disorders,0,0,0,
443098,Hyperostosis cranialis interna,Disorder,0,1,1,6.5
443101,Hypothalamic adipsic hypernatraemia syndrome,Disorder,0,1,1,
443159,Lymphoplasmacytic lymphoma without IgM production,Disorder,0,1,1,
443162,NDE1-related microhydranencephaly,Disorder,1,1,1,0.5
443167,NUT midline carcinoma,Disorder,2,1,1,155.0001
443173,Postpartum psychosis,Disorder,0,1,1,4.0
443180,Spontaneous intracranial hypotension,Disorder,0,1,1,5.0
443192,Classic stiff person syndrome,Subtype of disorder,0,1,1,0.0
443197,X-linked erythropoietic protoporphyria,Disorder,1,1,1,25.0
443227,Paratyphoid fever,Disorder,0,1,1,
443236,Postural orthostatic tachycardia syndrome due to NET deficiency,Disorder,1,1,1,1.0
443287,OBSOLETE: ACTH-independent Cushing syndrome due to rare cortisol-producing adrenal tumor,Group of disorders,0,0,0,
443291,HIV-associated cancer,Disorder,0,1,1,
443301,OBSOLETE: HIV-related lung cancer,Disorder,0,0,0,
443304,OBSOLETE: HIV-related oropharyngeal cancer,Disorder,0,0,0,
443307,OBSOLETE: HIV-related anal cancer,Disorder,0,0,0,
443310,OBSOLETE: HIV-related hepatocellular carcinoma,Disorder,0,0,0,
443313,OBSOLETE: HIV-related penile cancer,Disorder,0,0,0,
443316,OBSOLETE: HIV-related Hodgkin lymphoma,Disorder,0,0,0,
443319,OBSOLETE: HIV-related vulvovaginal cancer,Disorder,0,0,0,
443322,OBSOLETE: HIV-related cervical cancer,Disorder,0,0,0,
443325,OBSOLETE: HIV-related Non-Hodgkin lymphoma,Disorder,0,0,0,
443328,OBSOLETE: HIV-related Kaposi sarcoma,Disorder,0,0,0,
443804,Focal stiff limb syndrome,Subtype of disorder,0,1,1,0.0
443811,PGM3-CDG,Disorder,1,1,1,10.0
443909,Hereditary nonpolyposis colon cancer,Group of disorders,0,0,0,
443950,DNAJB2-related Charcot-Marie-Tooth disease type 2,Disorder,1,1,1,1.0
443988,Ventriculomegaly-cystic kidney disease,Disorder,1,1,1,5.5
443995,Mandibulofacial dysostosis with alopecia,Disorder,1,1,1,2.0
444002,"11q22.2q22.3 microdeletion syndrome",Disorder,0,1,1,2.5
444013,Combined oxidative phosphorylation defect type 23,Disorder,1,1,1,5.5
444048,"46,XX ovarian dysgenesis-short stature syndrome",Disorder,1,1,1,1.5
444051,"20q11.2 microdeletion syndrome",Disorder,0,1,1,5.5
444069,Lethal fetal brain malformation-duodenal atresia-bilateral renal hypoplasia syndrome,Disorder,1,1,1,2.0
444072,Cerebellar-facial-dental syndrome,Disorder,1,1,1,1.5
444077,Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome,Disorder,1,1,1,5.5
444092,Autoimmune interstitial lung disease-arthritis syndrome,Disorder,1,1,1,2.5
444099,Autosomal dominant spastic paraplegia type 73,Disorder,1,1,1,0.5
444116,Hereditary amyloidosis,Group of disorders,0,0,0,
444138,Peeling skin-leukonychia-acral punctate keratoses-cheilitis-knuckle pads syndrome,Disorder,1,1,1,2.0
444316,Idiopathic phalangeal acro-osteolysis,Disorder,0,1,1,
444458,Combined oxidative phosphorylation defect type 24,Disorder,1,1,1,1.5
444463,Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome due to TPP2 deficiency,Disorder,1,1,1,3.0
444490,Familial chylomicronemia syndrome,Disorder,0,1,1,0.535
444916,Pseudohypoaldosteronism,Group of disorders,0,0,0,
444941,Caudal regression-sirenomelia spectrum,Group of disorders,0,0,0,
445018,Syndromic autoimmune enteropathy due to LRBA deficiency,Disorder,1,1,1,11.5
445038,"3-methylglutaconic aciduria-neonatal cataract-neurologic involvement-congenital neutropenia syndrome",Disorder,1,1,1,11.0
445062,Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome,Disorder,1,1,1,2.5
445110,Limb-girdle muscular dystrophy due to POMK deficiency,Disorder,1,1,1,1.0
445197,Secondary vasculitis,Group of disorders,0,0,0,
447731,NIK deficiency,Disorder,1,1,1,1.0
447737,Combined immunodeficiency due to DOCK2 deficiency,Disorder,1,1,1,2.5
447740,Aggressive periodontitis,Disorder,1,1,1,
447753,Autosomal dominant spastic paraplegia type 9A,Disorder,1,1,1,1.0
447757,Autosomal dominant spastic paraplegia type 9B,Disorder,1,1,1,1.5
447760,Autosomal recessive spastic paraplegia type 9B,Disorder,1,1,1,1.0
447764,IgG4-related sclerosing cholangitis,Subtype of disorder,0,1,1,
447771,Sclerosing cholangitis,Group of disorders,0,0,0,
447774,Secondary sclerosing cholangitis,Disorder,0,1,1,
447777,Keratocystic odontogenic tumor,Disorder,0,1,1,
447784,Mitochondrial pyruvate carrier deficiency,Disorder,1,1,1,2.0
447788,Cerebral visual impairment,Disorder,0,1,1,0.0
447792,OBSOLETE: Hemochromatosis type 5,Disorder,0,0,0,
447795,Lipoyl transferase 2 deficiency,Disorder,0,1,1,0.0
447874,Biological anomaly without phenotypic characterization,Group of disorders,0,0,0,
447877,Polymerase proofreading-related polyposis,Disorder,2,1,1,
447881,Idiopathic dropped head syndrome,Disorder,0,1,1,0.0
447893,Hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome,Subtype of disorder,1,1,1,2.0
447896,Tremor-ataxia-central hypomyelination syndrome,Subtype of disorder,1,1,1,3.5
447954,Combined oxidative phosphorylation defect type 25,Disorder,1,1,1,1.0
447961,Pigmentation defects-palmoplantar keratoderma-skin carcinoma syndrome,Disorder,1,1,1,1.0
447964,Autosomal dominant Charcot-Marie-Tooth disease type 2V,Disorder,1,1,1,10.5
447974,Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome,Disorder,1,1,1,1.0
447977,Progressive scapulohumeroperoneal distal myopathy,Disorder,1,1,1,16.5
447980,"19p13.3 microduplication syndrome",Disorder,1,1,1,3.0
447985,Partial duplication of the short arm of chromosome 19 syndrome,Group of disorders,0,0,0,
447997,Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome,Disorder,1,1,1,7.5
448010,CAD-CDG,Disorder,1,1,1,0.5
448237,Zika virus disease,Disorder,0,1,1,29.4
448242,Autosomal recessive brachyolmia,Disorder,1,1,1,10.0
448251,Progressive autosomal recessive ataxia-deafness syndrome,Disorder,1,1,1,6.5
448264,Isolated focal non-epidermolytic palmoplantar keratoderma,Disorder,2,1,1,1.0
448267,Regressive spondylometaphyseal dysplasia,Disorder,1,1,1,1.0
448270,Ectopia cordis,Disorder,0,1,1,0.335
448348,OBSOLETE: X-linked acrogigantism due to a point mutation,Subtype of disorder,0,0,0,
448372,OBSOLETE: X-linked acrogigantism due to Xq26 microduplication,Subtype of disorder,0,0,0,
448426,Genetic primary orthostatic hypotension,Group of disorders,0,0,0,
449262,NON RARE IN EUROPE: Primary bile acid malabsorption,Disorder,0,0,0,
449266,Pleural empyema,Disorder,0,1,1,13.0
449280,Scedosporiosis,Disorder,0,1,1,0.05
449285,Snakebite envenomation,Disorder,0,1,1,0.0
449291,OBSOLETE: Symptomatic form of fragile X syndrome in female carriers,Disorder,0,0,0,
449395,IgG4-related kidney disease,Subtype of disorder,0,1,1,0.0
449400,IgG4-related aortitis,Subtype of disorder,0,1,1,0.0
449427,IgG4-related pachymeningitis,Subtype of disorder,0,1,1,0.0
449432,IgG4-related submandibular gland disease,Subtype of disorder,0,1,1,0.0
449563,IgG4-related ophthalmic disease,Subtype of disorder,0,1,1,0.0
449566,Eosinophilic angiocentric fibrosis,Disorder,0,1,1,26.0
450322,Polyclonal hyperviscosity syndrome,Disorder,0,1,1,0.0
451602,Primary cutaneous plasmacytosis,Disorder,0,1,1,0.0
451607,Cutaneous pseudolymphoma,Disorder,0,1,1,30.0
451612,Familial congenital nasolacrimal duct obstruction,Disorder,1,1,1,2.0
453499,Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome,Disorder,0,1,1,12.5
453504,Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to a point mutation,Subtype of disorder,1,1,1,5.0
453510,Congenital insensitivity to pain with severe intellectual disability,Disorder,1,1,1,1.5
453521,Autosomal recessive cerebellar ataxia due to CWF19L1 deficiency,Disorder,1,1,1,1.0
453533,Polyendocrine-polyneuropathy syndrome,Disorder,1,1,1,1.5
454700,Acquired Creutzfeldt-Jakob disease,Group of disorders,0,1,1,0.0
454706,Progressive muscular atrophy,Disorder,0,1,1,
454710,Anti-p200 pemphigoid,Disorder,0,1,1,25.0
454714,Plasma cell leukemia,Disorder,0,1,1,0.04
454718,Holmes-Adie syndrome,Disorder,0,1,1,2.35
454723,Endometrioid carcinoma of ovary,Disorder,0,1,1,0.66
454742,Variably protease-sensitive prionopathy,Disorder,0,1,1,
454745,Kuru,Disorder,1,1,1,1350.0
454750,Isolated tracheoesophageal fistula,Disorder,0,1,1,3.2
454821,OBSOLETE: Pleomorphic salivary gland adenoma,Subtype of disorder,0,0,0,
454831,Acute radiation syndrome,Disorder,0,1,1,0.0
454836,Avian influenza,Disorder,0,1,1,275.3333333333333
454840,NTHL1-related polyposis,Disorder,1,1,1,
454872,OBSOLETE: Type 1 interferonopathy with immunodeficiency,Group of disorders,0,0,0,
454887,Corticobasal syndrome,Disorder,0,1,1,0.0
456298,"1p35.2 microdeletion syndrome",Disorder,0,1,1,1.0
456312,Infantile multisystem neurologic-endocrine-pancreatic disease,Disorder,1,1,1,1.0
456318,Hereditary sensory neuropathy-deafness-dementia syndrome,Disorder,1,1,1,3.0
456328,X-linked myotubular myopathy-abnormal genitalia syndrome,Disorder,2,1,1,2.0
456333,Hereditary neuroendocrine tumor of small intestine,Disorder,1,1,1,
456369,Polyglucosan body myopathy type 2,Disorder,1,1,1,7.5
457050,Autosomal dominant mitochondrial myopathy with exercise intolerance,Disorder,1,1,1,7.5
457059,Pseudohypoparathyroidism with Albright hereditary osteodystrophy,Group of disorders,0,1,1,
457062,Pseudohypoparathyroidism without Albright hereditary osteodystrophy,Group of disorders,0,0,0,
457074,Congenital nemaline myopathy,Group of disorders,0,0,0,
457077,TAFRO syndrome,Disorder,0,1,1,14.0
457083,Isolated splenogonadal fusion,Disorder,0,1,1,72.5
457088,Predisposition to invasive fungal disease due to CARD9 deficiency,Disorder,1,1,1,
457095,Actinomycosis,Disorder,0,1,1,0.0
457185,Neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome,Disorder,1,1,1,5.5
457193,KAT6-related intellectual disability-craniofacial anomalies-cardiac defects syndrome,Disorder,1,1,1,38.0
457205,Infantile-onset axonal motor and sensory neuropathy-optic atrophy-neurodegenerative syndrome,Disorder,0,1,1,1.0
457212,Progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome,Disorder,1,1,1,2.5
457223,Syndromic sensorineural deafness due to combined oxidative phosphorylation defect,Disorder,1,1,1,1.0
457240,X-linked intellectual disability-short stature-overweight syndrome,Disorder,1,1,1,10.0
457246,Clear cell sarcoma of kidney,Disorder,6,1,1,
457252,Squamous cell carcinoma of the oral tongue,Disorder,0,0,0,
457260,X-linked intellectual disability-hypotonia-movement disorder syndrome,Disorder,1,1,1,19.0
457265,Progressive myoclonic epilepsy type 9,Disorder,1,1,1,1.0
