OrphaCode,Name,DisorderGroup,gene_count,onset_count,inheritance_count,avg_prevalence,log_avg_prevalence,has_prevalence_data,data_completeness_score,priority_score,priority_rank,priority_segment,kmeans_cluster,hierarchical_cluster,gmm_cluster,gmm_membership_confidence,is_anomaly,anomaly_score
3145,Arginine vasopressin resistance-intracranial calcification-short stature-facial dysmorphism syndrome,Disorder,0,1,1,9.5,2.3513752571634776,1,3,0.4015883659242025,688,Moderate Priority,0,0,0,0.9262326300112015,0,0.1898583924270691
2633,"Mesomelic dysplasia, Nievergelt type",Disorder,0,1,1,9.5,2.3513752571634776,1,3,0.4015883659242025,688,Moderate Priority,0,0,0,0.9262326300112015,0,0.1898583924270691
935,Short-limb skeletal dysplasia with severe combined immunodeficiency,Disorder,0,1,1,9.5,2.3513752571634776,1,3,0.4015883659242025,688,Moderate Priority,0,0,0,0.9262326300112015,0,0.1898583924270691
251046,6p22 microdeletion syndrome,Disorder,0,1,1,9.5,2.3513752571634776,1,3,0.4015883659242025,688,Moderate Priority,0,0,0,0.9262326300112015,0,0.1898583924270691
2399,Nasopalpebral lipoma-coloboma syndrome,Disorder,0,1,1,9.5,2.3513752571634776,1,3,0.4015883659242025,688,Moderate Priority,0,0,0,0.9262326300112015,0,0.1898583924270691
228410,Cardiac anomalies-short stature-joint hypermobility-facial dysmorphism syndrome,Disorder,0,1,1,9.5,2.3513752571634776,1,3,0.4015883659242025,688,Moderate Priority,0,0,0,0.9262326300112015,0,0.1898583924270691
101068,Congenital stromal corneal dystrophy,Disorder,2,1,1,3.0,1.3862943611198906,1,4,0.4012943599978763,689,Moderate Priority,0,0,2,1.0,0,0.18650311088355365
352682,Cobblestone lissencephaly without muscular or ocular involvement,Disorder,2,1,1,3.0,1.3862943611198906,1,4,0.4012943599978763,689,Moderate Priority,0,0,2,1.0,0,0.18650311088355365
819,Smith-Magenis syndrome,Disorder,2,1,1,2.94,1.3711807233098425,1,4,0.4008020826297636,690,Moderate Priority,0,0,2,1.0,0,0.18669273248481422
52417,MALT lymphoma,Disorder,5,1,1,1.9633333333333332,1.0863147608577035,1,4,0.40073403101326943,691,Moderate Priority,0,0,2,1.0,0,0.09509032425094655
29072,Hereditary pheochromocytoma-paraganglioma,Disorder,15,1,1,0.15,0.13976194237515868,1,4,0.4006049201820938,692,Moderate Priority,0,0,2,1.0,1,-0.03484707468162884
750,Pseudoachondroplasia,Disorder,1,1,1,3.3,1.4586150226995167,1,4,0.4005797938037279,693,Moderate Priority,0,0,2,1.0,0,0.24998287887539916
543,Burkitt lymphoma,Disorder,1,1,1,3.2675,1.4510281756864587,1,4,0.4003326770521687,694,Moderate Priority,0,0,2,1.0,0,0.24991241623205201
3301,Tetraamelia-multiple malformations syndrome,Disorder,3,1,1,2.5,1.252762968495368,1,4,0.40001518663323987,695,Moderate Priority,0,0,2,1.0,0,0.14169166510624653
107,BOR syndrome,Disorder,3,1,1,2.5,1.252762968495368,1,4,0.40001518663323987,695,Moderate Priority,0,0,2,1.0,0,0.14169166510624653
370046,Didymosis aplasticosebacea,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
96171,Ring chromosome 2 syndrome,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
613274,Pontocerebellar hypoplasia type 14,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
637051,Borna virus encephalitis,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
674958,Stellate multiform amelanotic choroidopathy,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
171719,Cutis laxa-Marfanoid syndrome,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
306498,PTEN hamartoma tumor syndrome,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
306644,Complication after organ transplantation,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
261344,Trisomy 1q syndrome,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
662405,Isolated pyloric duplication,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
158025,Hereditary progressive mucinous histiocytosis,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
1441,Ring chromosome 17 syndrome,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
1449,Ring chromosome 7 syndrome,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
643549,Hao-Fountain syndrome,Disorder,0,1,1,9.0,2.302585092994046,1,3,0.399999185747399,696,Moderate Priority,0,0,0,0.9055657546447123,0,0.19219186524708842
926,Acatalasemia,Disorder,1,1,1,3.2,1.4350845252893227,1,4,0.3998133647360833,697,Moderate Priority,0,0,2,1.0,0,0.2498474604145124
716,Phenylketonuria,Disorder,0,1,1,8.941077669902914,2.296675432286994,1,3,0.39980669785958073,698,Moderate Priority,0,0,0,0.9027746151510985,0,0.1926809585463189
398147,Persistent idiopathic facial pain,Disorder,0,1,1,8.85,2.2874714551839976,1,3,0.3995069083792863,699,Moderate Priority,0,0,0,0.8982979924849047,0,0.19338824522391473
30391,Isolated biliary atresia,Disorder,0,1,1,8.777777777777779,2.2801122371419873,1,3,0.3992672058976852,700,Moderate Priority,0,0,0,0.8946034907243323,0,0.1938545655702828
887,VACTERL/VATER association,Disorder,1,1,1,3.125,1.4170660197866443,1,4,0.3992264707944879,701,Moderate Priority,0,0,2,1.0,0,0.25053294438353385
137914,Choanal atresia,Disorder,0,1,1,8.741176470588234,2.276361897894943,1,3,0.3991450508508812,702,Moderate Priority,0,0,0,0.8926809080520729,0,0.1933729851967284
280200,Microform holoprosencephaly,Disorder,16,1,1,0.0,0.0,1,4,0.3991228070175439,703,Moderate Priority,0,0,2,1.0,1,-0.03085934054981132
98916,Acute inflammatory demyelinating polyradiculoneuropathy,Disorder,1,1,1,3.1,1.410986973710262,1,4,0.39902846573172746,704,Moderate Priority,0,0,2,1.0,0,0.25047025564350334
3386,American trypanosomiasis,Disorder,0,1,1,8.636363636363637,2.2655438213136967,1,3,0.3987926873541249,705,Moderate Priority,0,0,0,0.8869826623641346,0,0.19445032385911748
334,Hereditary atrial fibrillation,Disorder,24,1,1,0.0,0.0,0,3,0.3986842105263158,706,Moderate Priority,0,0,0,1.0,1,-0.06691067136494
606,Proximal myotonic myopathy,Disorder,1,1,1,3.0425,1.3968633124691248,1,4,0.3985684336156158,707,Moderate Priority,0,0,2,1.0,0,0.25023039396755925
429,Hypochondroplasia,Disorder,1,1,1,3.0303,1.3938408148752917,1,4,0.39846998563245517,708,Moderate Priority,0,0,2,1.0,0,0.25023039396755925
1908,Aminopterin/methotrexate embryofetopathy,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
1954,Congenital lethal erythroderma,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
648992,Non-syndromic bridging bronchus,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
1104,Anophthalmia plus syndrome,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
1325,Camptodactyly-taurinuria syndrome,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
363429,Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
69744,Circumscribed palmoplantar hypokeratosis,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
99125,Congenital total pulmonary venous return anomaly,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
324381,Hereditary inclusion body myopathy type 4,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
3350,Tremor-nystagmus-duodenal ulcer syndrome,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
2200,Focal palmoplantar and gingival keratoderma,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
99981,Apnea of prematurity,Disorder,0,1,1,8.5,2.2512917986064953,1,3,0.3983284742826749,709,Moderate Priority,0,0,0,0.8791251029315348,0,0.19403424650581447
357329,Combined immunodeficiency due to IL21R deficiency,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
569274,Multiple mitochondrial dysfunctions syndrome type 5,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
140917,Stapes ankylosis with broad thumbs and toes,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
488642,TELO2-related intellectual disability-neurodevelopmental disorder,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
320380,Autosomal recessive spastic paraplegia type 54,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
467176,Severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
254361,Plectin-related limb-girdle muscular dystrophy R17,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
2790,"Endosteal hyperostosis, Worth type",Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
85453,X-linked reticulate pigmentary disorder,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
314399,Autosomal dominant aplasia and myelodysplasia,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
254343,Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
642085,EXOC6B-related spondyloepimetaphyseal dysplasia with joint laxity,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
211017,Spinocerebellar ataxia type 30,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
99141,Lymphedema-posterior choanal atresia syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
370088,Acute infantile liver failure-multisystemic involvement syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
505242,Psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
500545,Severe neurodevelopmental disorder with feeding difficulties-stereotypic hand movement-bilateral cataract,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
659672,Harderoporphyria,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
352709,CLN13 disease,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
688581,Midface hypoplasia-hearing impairment-elliptocytosis-nephrocalcinosis syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
3077,X-linked intellectual disability-psychosis-macroorchidism syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
319651,Constitutional megaloblastic anemia with severe neurologic disease,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
73229,HANAC syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
565624,Combined oxidative phosphorylation defect type 39,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
401874,Multiple mitochondrial dysfunctions syndrome type 2,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
352654,Early-onset progressive neurodegeneration-blindness-ataxia-spasticity syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
495844,C11ORF73-related autosomal recessive hypomyelinating leukodystrophy,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
319563,Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
319574,Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
538958,EBV-induced lymphoproliferative disease due to CD70 deficiency,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
541423,Growth delay-intellectual disability-hepatopathy syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
157801,Mesoaxial synostotic syndactyly with phalangeal reduction,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
401777,Optic atrophy-intellectual disability syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
675782,Progressive hypotonia-intellectual disability-facial dysmorphism syndrome due to FYVE-defective RBSN,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
447980,19p13.3 microduplication syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
464288,Short stature-brachydactyly-obesity-global developmental delay syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
247815,Autosomal recessive ataxia due to PEX10 deficiency,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
168454,"Spondyloepimetaphyseal dysplasia, Geneviève type",Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
324561,Hypopigmentation-punctate palmoplantar keratoderma syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
230851,Cardiac-valvular Ehlers-Danlos syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
324569,Pontocerebellar hypoplasia type 8,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
662216,Mucopolysaccharidosis type 10,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
79401,PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
555402,NAD(P)HX dehydratase deficiency,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
79106,Eiken syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
466791,Macrocephaly-intellectual disability-left ventricular non compaction syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
466688,Severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
456318,Hereditary sensory neuropathy-deafness-dementia syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
352447,Progressive external ophthalmoplegia-myopathy-emaciation syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
457378,Complex lethal osteochondrodysplasia,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
423454,Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
137634,Overgrowth-macrocephaly-facial dysmorphism syndrome,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
314667,TMEM165-CDG,Disorder,1,1,1,3.0,1.3862943611198906,1,4,0.39822418455927977,710,Moderate Priority,0,0,2,1.0,0,0.2504700905204324
